Feature 1,Feature 2,Target
-0.2978246197009812,0.9864141590019038,0
-0.22281109671040564,0.8542606527289437,0
0.03864601917746728,-0.9811705109467517,0
0.002704183307913938,0.5653278094938797,1
0.8796726795751811,-0.4489049485612295,0
0.30319853708017686,-0.39844565636139834,1
0.16977439617379064,0.5393935030164564,1
0.43481804215647113,0.9233825258482412,0
-0.46172389547720777,0.9551105817253126,0
0.21629374796589873,-0.4106507213116954,1
-0.36027786243780924,0.3027168863650104,1
0.26534606212426565,-0.8571777936054028,0
0.23400922398714227,0.527956716773419,1
-0.1933590188291412,-0.41917333495813147,1
0.3560100549870613,-0.2547677399408287,1
0.5139976645542806,0.0906524064840485,1
-0.9863341067063063,0.04611399783288117,0
-0.585024986951934,0.07854585347793615,1
-0.9500445318318753,0.4145233842909315,0
0.46462163261594647,0.2025357781598263,1
-0.21666979984248116,0.5072668306601102,1
-1.005589008638059,0.22532809285944289,0
-0.9536686821988353,0.3244418221330533,0
0.952169638855046,-0.36713549635717313,0
-0.2609498118267169,-0.47254302516414937,1
0.2750664560815048,0.4078812693239972,1
-0.4146139822737543,-0.23274593573108593,1
0.8906071849943206,0.5009139055339513,0
0.583663061117181,-0.8385462603924767,0
1.022098919061389,-0.035969965810675006,0
-0.45826544088947174,-0.02571894042644815,1
0.514272782818203,0.8462505084952708,0
-0.5933330618748669,-0.831195477301653,0
-0.9936344356889573,-0.0928661161718397,0
1.041687883362981,0.17654525229157753,0
-0.7998774459784479,0.4606710127017449,0
0.7800363206860844,0.6883988369454626,0
-0.3686776592795176,-0.304420656130014,1
0.5415673419902146,-0.033073201032570276,1
-0.4528469979887054,0.046297415542086134,1
0.4530329798434461,-0.16783985069711715,1
-0.900379965880428,-0.3540185768211325,0
0.37520425399779606,-0.9321266501229661,0
0.47569767262885093,0.0690196448426773,1
-0.2853815044253937,0.48857116834324904,1
-0.05312378800857284,-0.4202910610824802,1
-0.32907141341928864,-0.9731335985125499,0
0.10691504006681911,1.0421067393176293,0
0.17749123476616724,0.38072175205657965,1
-0.4341504651470438,0.12489978255236103,1
0.6409239035840483,-0.6585968357880787,0
-0.14505526911621913,-0.9939548991510365,0
-0.7114498438323639,0.6637668155508389,0
0.14534316989252194,0.9755610736588824,0
0.13809841733124534,0.48607058320701896,1
0.4634836067481086,-0.07263393971837906,1
-0.9843554381052589,0.26822214178621434,0
-0.054289264966318015,1.042477256135678,0
-0.22358918347172893,0.4189689861519577,1
0.09509000916872273,-0.9895627434722186,0
0.14205915315400947,1.0317235782519434,0
-0.19303734626998353,1.0470504080375256,0
0.7978924337569071,0.6642735538109766,0
-0.044875614766442626,-0.46706694409418004,1
0.7916272696548478,0.6228758479618403,0
-0.6108656745670304,0.8401272170126727,0
-0.8163986420854431,0.6439032565233869,0
-0.4680065953153771,-0.023669180044335297,1
