Feature 1,Feature 2,Target
0.32123986326586806,0.3344754266855224,0
0.599741243113262,0.23267651873370043,0
0.42558694365440103,0.32523923125947196,1
0.31165297617640375,0.759102125261397,0
0.33796389300068225,0.49847238055874343,0
0.2997876111601119,0.1146165138718579,1
0.4190917045851963,0.4091748586513957,0
0.6362983737276415,0.3151746634283811,0
0.6596495749783692,0.42519553130380594,1
0.3300297779801291,0.07193177161535713,1
0.48101263767558794,0.7475283308672334,1
0.8909306909029906,0.07952936924700382,1
0.29707145421987435,0.17411143045420535,1
0.6707434682044748,0.4122662955469988,1
0.15588288663616812,0.5996069632033587,0
0.5671290260852627,0.1837282670826086,1
0.7877896280149823,0.07829628421168011,1
0.31958672097351504,0.21341404099628652,1
0.5024630574931674,0.22395339420208038,0
0.3586350397799376,0.7509545509936,0
0.3670903897866293,0.7216354880689604,0
0.5294272722613009,0.5421494266998431,0
0.4011916686963808,0.36045699204804643,1
0.43435365980939383,0.3144449421658583,0
0.46286904168011556,0.1723658000082056,0
0.5713937209350667,0.2846135303486913,1
0.3554286177091248,0.7140311479041572,0
0.5992446164888295,0.471071912780917,1
0.34387770718576005,0.16075938767860776,1
0.21066447177083636,0.1250919150857973,0
0.6657410969554438,0.04012538597797377,1
0.5265017022972995,0.1966995106901736,0
0.19479205616617018,0.5039550347881002,0
0.7742793558149133,0.3957670427685305,1
0.36005593547130177,0.3955823682871688,1
0.7103295382357169,0.6448549884207315,1
0.52096132842497,0.4201685103292869,1
0.2876744347152742,0.5119317963655559,0
0.8389870419963765,0.21399732757337225,1
0.5243304800091633,0.5439377369983678,0
0.37804916863263227,0.14350587193226336,1
0.8004473728360587,0.2712289904002812,0
0.3450458016760256,0.20128912205383276,1
0.7310386779154374,0.38194757178557265,1
0.15499856050163147,0.1794316934539292,0
0.51163570421531,0.23169060874300518,0
0.6837485749458581,0.7316588129612294,0
0.7595799809416108,0.07655707322265676,1
0.185284303082075,0.4056684597155037,0
0.39924806639600174,0.6026393290020997,1
0.721941463094829,0.6357276021637612,1
0.0,0.20604598315894368,0
0.24067171724298395,0.453449663793829,0
0.5378209385592196,0.34520115346353897,1
0.7436753709184953,0.4954441643137949,0
0.04063661581452033,0.6091631884088486,0
0.49251437808524245,0.6040281519480565,0
0.6326571075965114,0.6381419951075452,1
0.32741370701022543,0.028801635489929645,0
0.484819806205504,0.3470252744166468,1
0.7240643015914581,0.15392391267222294,1
0.4911897125886367,0.772601875126121,0
0.5537615344683993,0.1410198968582208,1
0.3243074525119499,0.5352126843984264,1
0.05985024292257418,0.44562207840366186,0
0.5941834821555476,0.6297211591832955,1
0.23109004161347538,0.15882834917317668,1
0.34433427698834224,0.1646792312124235,0
0.6119156771739327,0.05962288725176995,1
0.3348656650346429,0.8334046158854309,0
0.6876430624885443,0.7293332585323151,0
0.2542819980980745,0.25371172040709533,0
0.21920188117719355,0.7663294580366754,0
0.33314402374617025,0.3986102899006678,1
0.876656109198599,0.5461952025424176,1
0.8331830924648334,0.35816373078026664,1
0.5728426519365019,0.5116825441953499,0
0.3564586652067274,0.7322245589373251,1
0.6541182692249659,0.8090062674250738,0
0.49129045330488635,0.2207576228914384,1
0.6847844742031518,0.7169987321952997,1
0.7435692015403745,0.7332356620485219,1
0.7692442507629758,0.004686159305982873,1
0.8406674935266076,0.8630143854568344,0
0.10647150073504474,0.8874825919203295,0
0.4672598388971014,0.8422262399223068,0
0.4085016785035862,0.6792624827439011,0
0.5821921106272859,0.7901336275727409,0
0.08828543202076405,0.3028022621344526,0
0.44821737331615646,0.4616120298781358,1
0.2253341974087942,0.0,0
0.4971648677071037,1.0,1
0.2836380924223072,0.432526116290819,0
0.36731548724592433,0.4896541012311164,0
0.21798540457479795,0.7485762123444426,1
0.4282305501942323,0.2741330486793995,1
0.20269306841805323,0.4680194420053023,1
0.5729310009079507,0.4135452222403877,0
0.599497125571678,0.1951582541337748,1
0.07823174789827975,0.5284723146642134,1
0.5826184654856721,0.648064442683238,0
0.37558872665133064,0.4508233941424914,1
0.2844470965287405,0.823483603483592,0
0.673624723640571,0.6084611747158459,0
0.5327805337171125,0.32196089014833357,0
0.38779385816225137,0.5734057741475543,1
0.7047495905299265,0.39004555819684256,0
0.274361412117608,0.4655047984545685,1
0.8246679429652666,0.2349467573599344,1
0.3422282891836279,0.1478206772744621,1
0.675070213522263,0.8037105840523644,0
0.29991344311806833,0.6138364958380027,0
0.4049819729859463,0.5419679250607266,0
0.5154601277705712,0.7599416447149814,0
0.3494275188508684,0.2607551570836433,0
0.5682609204799777,0.7200853402851084,0
0.4472962977339128,0.38829752815893376,1
0.49905967599661133,0.2992698120838964,0
0.44432080084602005,0.3703138333033632,1
0.24655795602987476,0.6751714637803512,0
0.35583449803834527,0.8494889516413258,0
0.6578803660007372,0.5471151586239924,1
0.08346066206262975,0.7085941601021201,0
0.38306117616754654,0.7145139224703234,0
0.36533125662271293,0.7996327903286995,1
0.0951573482565084,0.17573644484719209,0
0.7876252657382509,0.39801024923567435,1
0.5506787795917918,0.36777302557171954,0
