Feature 1,Feature 2,Target
0.6287840494186602,0.5286402529084251,0
0.2625140426253503,0.5828498016090813,0
0.5097037191922495,0.35286699321828546,0
0.1865768569189608,0.351191872621129,1
0.3831093268436113,0.43403073327271097,0
0.8219240480342994,0.35605092448961495,0
0.6723108156977393,0.4681304605148934,1
0.6208022296136059,0.6219859342910948,1
0.7463416492866926,0.3532523760994038,1
0.5625354599342114,0.5367870076308175,1
0.4400331378515889,0.3921232411188324,1
0.36822001769331275,0.21897014357036262,0
0.45793709006682615,0.2717186075987019,1
0.6402055311036635,0.48486052941449864,0
0.2336275617469879,0.0920254942365018,0
0.644851077222345,0.14643640571446365,1
0.5708001154689708,0.4301191523501644,0
0.5492761291347891,0.691357322377534,0
0.499582376285154,0.3535738790745526,1
0.3220591907900392,0.722434243052432,0
0.7398599730431816,0.27705931237974235,0
0.7632463943162004,0.5065981889432897,0
0.6782738321878816,0.27113238530675904,1
0.3859672891008171,0.2661919204829225,0
0.24361096590002745,0.6293635131330063,0
0.45425637477496406,0.46741243445022157,1
0.5123919850495401,0.430354624180829,0
0.10826027541798094,0.4557766218382666,0
0.7164194149583853,0.5678873583046412,1
0.232643081736643,0.5860231287349371,1
0.4874293664427013,0.47515326661348234,1
0.5299487863090429,0.37540983613235424,1
0.3435248112198491,0.21380647104710473,1
0.3774123890671183,0.5555149264996796,1
0.6448440750464408,0.15443526515514833,0
0.46420267949806904,0.26023227244289265,1
0.4211758992355886,0.2441993666394028,1
0.6113287959133925,0.5807367820328015,1
0.3797775435714903,0.0,0
0.30547294157473776,0.5837516773822502,0
0.767756805373961,0.7056329768020586,0
0.38340708418601216,0.4161052745939814,0
0.6651193773601211,0.21894309098954465,1
0.6339784255182495,0.6740764252651279,0
0.5764632737282104,0.42831577916887725,0
0.8484853811415067,0.6068126316279379,1
0.3175342279477441,0.1751663938584526,0
0.5048274686023719,0.2564130397777767,1
0.43582792769395856,0.9184246153774712,1
0.4741220071536868,0.7043553180625285,0
0.7601093605400323,0.48826780363096034,1
0.7765242460659714,0.4349949074581433,0
0.2381700359396663,0.5712157370728784,0
0.7740058207047638,0.10499052243474111,1
0.8567063291379868,0.264308874435934,1
0.5746514042676256,0.3667509591128262,1
0.7114449880158457,0.4147860841172807,1
0.643520015736252,0.3531566126088128,0
0.5516049771791312,0.2946944392543924,1
0.3759757766802379,0.3516657684656586,0
0.3261666734003311,0.14471241742828336,1
0.39939072664805775,0.6378352126648726,0
0.8853033379404627,0.35583219964043944,1
0.38925859718342193,0.5377818271907717,1
0.7724720662409803,0.6545009643632433,0
0.2861785533692388,0.27643015048499275,0
0.5235280396913726,0.3754384301661912,0
0.7002306627317775,0.3192225596675327,1
0.7802427521051567,0.5453206925932411,0
0.4697898512838372,0.2321252021714792,1
0.5617458067516751,0.59439003549615,1
0.46783774572760706,0.3834685810781917,0
0.47799955027277297,0.4182431809735465,0
0.562483143721901,0.48155206765586156,1
0.5757351405323546,0.18216640292416342,0
0.4697742540144396,0.41947441478663067,0
0.7979553610618764,0.49458281514664226,0
0.4949300149717926,0.11205164877704982,1
0.3770887991055173,0.780085172324377,0
0.5929386354381226,0.297788677060022,1
0.6247980270606802,0.25445433734436707,1
0.7136952272750077,0.5412761735310928,0
0.27190050041395575,0.3848221083298977,1
0.5039105747742247,0.480077624809384,1
0.49508256809061635,0.895531868797116,0
0.3158143540466899,0.5530141458701276,1
0.25082184081040104,0.6018156793653104,1
0.6068759646177014,0.638473136245335,0
0.5499191416126195,0.3349815396407464,1
0.24120396319895543,0.6959957888750397,0
0.19968444545144826,0.5327713580529685,0
0.6309831273412132,0.48613020348825436,0
0.412271946245937,0.6626599383816976,0
0.4594705660610653,0.07771262427762016,1
0.476543962535611,0.33901178460072406,1
0.43999787696065695,0.15278093975092338,1
0.09193025114218911,0.5438317211688956,0
0.22618859097078076,0.679892407082088,1
0.6442272346515883,0.5109456276874659,0
0.5682580318330047,0.45428265093860415,1
0.508102828893094,0.3575861993281156,1
0.2980170170824611,1.0,1
0.7776113673496012,0.3354762275052268,1
0.5210920917781007,0.39382958675147905,0
0.5965573873510335,0.5879806333833545,0
0.5614581106742825,0.48445255869552084,0
0.7630262193890455,0.34772611647654544,0
0.37905063461789573,0.5422673869963703,0
0.5799645712852093,0.1885810859697391,0
0.6777788141433722,0.3977748010425488,1
0.4766237859946282,0.4686538764661845,0
0.5991301059629557,0.42986124248978325,1
0.6115873947294203,0.48316573651184397,0
0.22933836439304361,0.5856499577980101,0
0.5832077331830704,0.3221163518148446,1
0.6713933814810394,0.5337817493067516,1
0.5682429024424864,0.4433104903477087,1
0.5136472822039184,0.3645814934067306,0
0.41471829545447925,0.08033349001369311,1
0.43405955067178054,0.2164374060049496,1
0.3829072796307156,0.11465855775057426,0
0.0,0.6559559367417093,1
0.29238457364631676,0.7510264313189123,0
0.3607052598629852,0.4492535669301956,0
0.9268979308280192,0.7032622333668105,0
0.6889430720023423,0.5568761999114601,1
0.481526187100372,0.5094478660039707,0
0.5224221941148379,0.4386473134188754,1
0.7514123894855604,0.24656712177175238,1
0.6900293203103927,0.5020958800709603,1
0.4730231936590089,0.5484222928032461,0
0.18481425902008686,0.2830730247714893,0
0.5392127537304343,0.4303579068519613,0
0.6249992437692914,0.6993991013609232,0
0.8694576547510064,0.4948242983521106,0
0.4350022321827093,0.4775488403254516,0
0.6573240578373171,0.7064699028519885,1
0.4353747120549652,0.7807012967682603,0
0.8361061088867754,0.39347992105235197,1
0.3417384914896531,0.2374611192357721,0
0.07234827338938637,0.31081107679219355,0
0.6158476275340459,0.5228740147720183,1
0.3209384390880319,0.44741725803891,0
0.3562039187210306,0.668636632161012,0
0.48152779103431326,0.5456628159887215,1
0.11735057697247392,0.663103046314757,0
0.5368890490507628,0.7614735120305035,1
0.4002453496463456,0.1464340139829776,0
