Feature 1,Feature 2,Target
0.5116590227445958,0.4311265969070025,1
0.6171103663732207,0.219622024107613,1
0.2710741292997697,0.36318107958995405,0
0.39454504216618924,0.6345745132295791,1
0.3987890509366344,0.7495085376815503,0
0.07507891841991965,0.5779664724107584,0
0.313628524667131,0.4494857107983917,1
0.5726353633695074,0.5319546465050108,1
0.172832258274924,0.5972618981478414,1
0.5614292400776852,0.4421165445549414,1
0.5840684122582196,0.42740481788233875,0
0.6162572244384283,0.4925701697928432,1
0.5747532246845879,0.39697383920563156,0
0.4655108924892879,0.33087247867452174,1
0.11646995574078822,0.36663885009151753,0
0.46887297357694235,0.6990505016438736,1
0.43966659483093407,0.7783654144579893,1
0.29818361789211467,0.31798526539554894,0
0.291312134135967,0.24572037944300706,0
0.44316110229180605,0.4545214843423254,0
0.33586109094603156,0.1569331020473299,1
0.42794220787831105,0.35768378732368544,0
0.4670783838577375,0.33370507164524643,1
0.6158978483903779,0.0878359432673318,1
0.43529740876680223,0.4009372443161462,0
0.2913460657714898,0.7816441351400937,0
0.6069216021465456,0.4319111691058596,1
0.40680742965600525,0.18723714834137362,0
0.27314686768878227,0.6569280832689474,0
0.4419375023430592,0.44100336473836854,0
0.38660333978149886,0.5684974734419593,1
0.5661770556449812,0.14395565091711116,0
0.2939745804134076,0.46967748493839656,1
0.2682737141803089,0.6566073424127002,1
0.6433852235416757,0.6768244840699275,0
0.26062857763733926,0.783029865298782,1
0.26000668083284395,0.06683983906761015,1
0.24729992520663402,0.24385733232668116,0
0.48929037718382973,0.029265424350697455,1
0.5284338906901129,0.6874714559259277,1
0.3943914257878387,0.24338441136180433,0
0.6420872880482387,0.32077620716535915,1
0.38381409189711435,0.5099040319299174,0
0.609658749132729,0.27011276498649484,0
0.21324408356395996,0.4665647502852651,0
0.5670297470818917,0.4236301590878001,0
0.1764025211014575,0.34928093487334555,1
0.6448932974685482,0.5022510680116247,1
0.7322120357991686,0.21582603032273628,1
0.3426520677685906,0.22595101544636986,0
0.41846439985852113,0.2384374049067267,1
0.3667760488062223,0.32843806035467804,0
0.614391278072657,0.026142935159985115,1
0.6780238919953385,0.44682151651184443,1
0.47354630679695253,0.17691042249689692,1
0.5074481802685753,0.42522118808920994,1
0.5471411396356987,0.3842068730574687,0
0.21960122774562552,0.34876519162346653,0
0.6588611508703874,0.7224299904962722,0
0.47696207443413385,0.2417111634216097,0
0.49569246244545817,0.4576529023738495,0
0.361438285862283,0.4790974465311856,0
0.33134472734845466,0.31034506559792374,1
0.21751310710104854,0.32012931611079576,0
0.31452408438312296,0.508915124590463,1
0.0592553020937433,0.5669293349770176,0
0.7050381918538968,0.6574073133323296,0
0.556500234197437,0.4535754676303424,1
0.44380478760578446,0.48228926605626177,1
0.7339876675125259,0.6562950007268874,1
0.23194700760515197,0.5538085790593669,0
0.4531572333197966,0.38041123508743324,1
0.6228073048661695,0.7147230521122058,1
0.21621535509405543,0.3352680440729122,0
0.5072937462928528,0.6028345815644313,1
0.13939426683769496,0.5031108099610176,0
0.2859994040485696,0.6866462168630499,0
0.6350011694744597,0.607753608016182,0
0.4380645586984051,0.047571911669172406,1
0.3951814636591021,0.9999999999999999,0
0.6153648819605677,0.3036953186141548,1
0.6097555902536176,0.6127768018698089,1
0.33260838994541686,0.3998537503464855,1
0.641595824002521,0.4384624135741483,0
0.36945660678639836,0.1401047674175867,0
0.3956798543549628,0.5912923330284593,0
0.37719008362925543,0.27005432968713083,0
0.6128207627436324,0.7183456398602212,0
0.4469200666270874,0.6585608249623497,0
0.6591202369739375,0.2230498437374061,1
0.15350021333788622,0.5148800328987254,0
0.6264931515384358,0.3936070627756033,1
0.0,0.3436245485472501,0
0.8101211327949223,0.644384950530528,0
0.5241531120178078,0.41375692201633696,1
0.30134187699836446,0.750430120395771,0
0.10427605612709567,0.6427619179139444,0
0.26073747521929114,0.3842565584184253,1
0.8001978773085283,0.28966855513685685,0
0.5614027546268634,0.2682552499762497,1
0.46410666366475795,0.6188346688221286,0
